學年度,代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
113,054X4U-01,苗栗縣泰安鄉立幼兒園象鼻分班,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉象鼻村1鄰象鼻6-1號,(037)962386
113,054X44,苗栗縣泰安鄉汶水國民小學附設幼兒園,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉錦水村4鄰圓墩12號,(037)941037#17
113,054X43,苗栗縣泰安鄉泰興國民小學附設幼兒園,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉中興村1鄰長橋2號,(037)992852#13
113,054X40,苗栗縣泰安鄉梅園國民小學附設幼兒園,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉梅園村2鄰梅園38號,(037)962146
113,054K0S,苗栗縣泰安鄉清安國民小學附設幼兒園,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉清安村6鄰洗水坑122號,(037)941042#605
113,054X33,苗栗縣泰安鄉象鼻國民小學附設幼兒園,公立,苗栗縣,泰安鄉,[365]苗栗縣泰安鄉象鼻村1鄰象鼻4號,(037)962270#501
113,051X87,苗栗縣私立小亨利幼兒園,私立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮通東里15鄰信義路36號,(037)762988
113,051XCJ,苗栗縣私立優生幼兒園,私立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮通南里16鄰通南73-9號,(037)775118
113,051K0C,苗栗縣通霄非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),私立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮通東里23鄰中正路12號,(037)760717
113,054X13,苗栗縣通霄鎮五福國民小學附設幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮五北里4鄰五北30之1號,(037)754814#17
113,054X4M,苗栗縣通霄鎮立幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮平元里16鄰南和路一段36巷11號,(037)762511
113,054K07,苗栗縣通霄鎮南和國民小學附設幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮南和里9鄰117號,(037)782304#14
113,054X19,苗栗縣通霄鎮烏眉國民小學附設幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮烏眉里3鄰烏眉坑39號,(037)761412#63
113,054X52,苗栗縣通霄鎮啟明國民小學附設幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮內島里2鄰內島15號,(037)791388
113,054K0O,苗栗縣通霄鎮新埔國民小學附設幼兒園,公立,苗栗縣,通霄鎮,[357]苗栗縣通霄鎮新埔里8鄰新埔55號,(037)792094#20
113,051X45,苗栗縣私立中祥幼兒園,私立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉大西村5鄰大西一街9巷5號,(037)542108
113,051X44,苗栗縣私立東金幼兒園,私立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉大西村8鄰慈聖路二段498巷2弄13號,(037)541110
113,054X39,苗栗縣造橋鄉造橋國民小學附設幼兒園,公立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉造橋村14鄰老庄3號,(037)544759
113,054K0A,苗栗縣造橋鄉談文國民小學附設幼兒園,公立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉談文村6鄰54號,(037)624044
113,054K0B,苗栗縣造橋鄉錦水國民小學附設幼兒園,公立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉大西村14鄰大中街73號,(037)541978
113,051K09,廣亞學校財團法人育達科技大學附設苗栗縣私立廣秀森林幼兒園,私立,苗栗縣,造橋鄉,[361]苗栗縣造橋鄉談文村5鄰學府路168號,(037)651515#8080
113,054X07,苗栗縣獅潭鄉獅潭國民小學附設幼兒園,公立,苗栗縣,獅潭鄉,[354]苗栗縣獅潭鄉新店村11鄰新店129號,(037)931949
113,054X20,苗栗縣獅潭鄉豐林國民小學附設幼兒園,公立,苗栗縣,獅潭鄉,[354]苗栗縣獅潭鄉新豐村4鄰八角林56號,(037)931664
113,054K03,苗栗縣銅鑼鄉九湖國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉九湖村10鄰91-1號,(037)981149#63
113,054K0G,苗栗縣銅鑼鄉中興國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉中平村12鄰150號,(037)224458#107
113,054K0F,苗栗縣銅鑼鄉文峰國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉樟樹村14鄰12-1號,(037)981143
113,054K0T,苗栗縣銅鑼鄉新隆國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉新隆村2鄰18號,(037)971182
113,054X03,苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉福興村18鄰文化街1號,(037)985789
113,054X51,苗栗縣銅鑼鄉興隆國民小學附設幼兒園,公立,苗栗縣,銅鑼鄉,[366]苗栗縣銅鑼鄉興隆村10鄰興隆117號,(037)982804#15
113,051K0P,苗栗縣六合非營利幼兒園（委託明新學校財團法人設立之明新科技大學辦理）,私立,苗栗縣,頭份市,[351]苗栗縣頭份市東庄里19鄰民族路252號,(037)690990
113,051K0G,苗栗縣斗煥非營利幼兒園（委託社團法人苗栗縣嬰幼兒閱讀推廣協會辦理）,私立,苗栗縣,頭份市,[351]苗栗縣頭份市斗煥里1鄰中正二路221號,(037)680577
113,051K0O,苗栗縣后庄非營利幼兒園（委託社團法人幼兒教保協會辦理）,私立,苗栗縣,頭份市,[351]苗栗縣頭份市文化里2鄰合興街36號,(037)669804
113,051XAR,苗栗縣私立中大幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市蟠桃里7鄰信三街12巷18號,(037)676212
113,051X37,苗栗縣私立巧一幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市民族里12鄰東興路162、168號及東民路83號,(037)673683
113,051XCG,苗栗縣私立巧園幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市忠孝里19鄰長安街1號,(037)689336
113,051XCI,苗栗縣私立成功幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市成功里13鄰明新街89號,(037)684266
113,051XAP,苗栗縣私立百合幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市蟠桃里2鄰自立街55號,(037)666517
113,051K02,苗栗縣私立杜威幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市後庄里7鄰永貞路二段310號,(037)639038
113,051X84,苗栗縣私立明欣幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市土牛里1鄰土牛8-1號及中正路519號,(037)680298
113,051X31,苗栗縣私立欣欣幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市山下里10鄰山下街135巷22號,(037)668576
113,051XAX,苗栗縣私立牧羊幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市上埔里8鄰上埔路83巷285號,(037)661991
113,051K06,苗栗縣私立芝麻村幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市山下里9鄰信東路2段151號,(037)670227
113,051X77,苗栗縣私立建國幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市成功里13鄰明新街89號,(037)684268
113,051K0R,苗栗縣私立格林幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市中興里7鄰大興街31號,(037)664619
113,051X54,苗栗縣私立格林名人幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市中興里7鄰名人街8號,(037)664619
113,051XAZ,苗栗縣私立真正幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市下興里2鄰水源路359號,(037)691291
113,051XAN,苗栗縣私立啊囉哈幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市田寮里3鄰東田街172號,(037)623893
113,051XAS,苗栗縣私立瑪奇兒幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市尖下里2鄰尖豐路370巷48號,(037)627586
113,051K04,苗栗縣私立維果幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市建國里1鄰中華路1412巷40號,(037)590368
113,051K0A,苗栗縣私立諾爾堡幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市建國里1鄰中華路1412巷40之1號,(037)590368
113,051K0W,苗栗縣私立頭份名人幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市中興里7鄰大豐街85號,(037)669865
113,051K03,苗栗縣私立優優幼兒園,私立,苗栗縣,頭份市,[351]苗栗縣頭份市建國里6鄰大同路77巷21、23號,(037)672887
113,051K0H,苗栗縣僑善非營利幼兒園（委託財團法人仁德醫護管理專科學校辦理）,私立,苗栗縣,頭份市,[351]苗栗縣頭份市上埔里1鄰中正一路395號,(037)681229
113,054X24,苗栗縣頭份市永貞國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市田寮里8鄰永貞路一段335號,(037)637972
113,054X31,苗栗縣頭份市后庄國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市文化里7鄰文化街20號,(037)594697
113,054X25,苗栗縣頭份市尖山國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市尖下里2鄰尖豐路305號,(037)624080
113,054K0H,苗栗縣頭份市信德國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市流東里8鄰信德路58號,(037)602880#212
113,054K0J,苗栗縣頭份市新興國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市下興里5鄰水源路157號,(037)663855#51
113,054K0U,苗栗縣頭份市頭份國民小學附設幼兒園,公立,苗栗縣,頭份市,[351]苗栗縣頭份市頭份里6鄰中正路219號,(037)662050
113,051XBH,苗栗縣私立象山森林幼兒園,私立,苗栗縣,頭屋鄉,[362]苗栗縣頭屋鄉曲洞村4鄰曲洞45-6號,(037)254777
113,054X27,苗栗縣頭屋鄉頭屋國民小學附設幼兒園,公立,苗栗縣,頭屋鄉,[362]苗栗縣頭屋鄉頭屋村21鄰中山街15號,(037)251071#4162
113,074X24,彰化縣二水鄉二水國民小學附設幼兒園,公立,彰化縣,二水鄉,[530]彰化縣二水鄉文化村1鄰光文路119號,(04)8791225
113,074X4W,彰化縣二水鄉立幼兒園,公立,彰化縣,二水鄉,[530]彰化縣二水鄉上豊村14鄰山腳路二段64巷17號,(04)8794598
113,071X99,彰化縣私立親親幼兒園,私立,彰化縣,二水鄉,[530]彰化縣二水鄉文化村7鄰民族路12號,(04)8790162
113,074X5G,彰化縣二林鎮立幼兒園,公立,彰化縣,二林鎮,[526]彰化縣二林鎮豐田里10鄰斗苑路四段586號,(04)8952421
113,074X5O,彰化縣二林鎮興華國民小學附設幼兒園,公立,彰化縣,二林鎮,[526]彰化縣二林鎮東興里1鄰竹林路三段393號,(04)8962594#10
113,074X15,彰化縣立原斗國民中小學附設幼兒園,公立,彰化縣,二林鎮,[526]彰化縣二林鎮原斗里9鄰原竹路872號,(04)8902322#218
113,071Y45,彰化縣私立文揚幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮後厝里15鄰長春路319號,(04)8953698
113,071XG6,彰化縣私立永育幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮北平里23鄰民治街39號,(04)8962525
113,071XG1,彰化縣私立光華幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮萬興里5鄰中央北街40之2號,(04)8685968
113,071XBA,彰化縣私立芝麻街幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮西平里7鄰西平街163號,(04)8957735
113,071Y52,彰化縣私立儒林幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮中西里8鄰二城路5號之1,(04)8966258
113,071XFZ,彰化縣私立優格林幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮北平里13鄰北安街48號,(04)8965236
113,071Y14,彰化縣私立籃虹幼兒園,私立,彰化縣,二林鎮,[526]彰化縣二林鎮北平里17鄰四維街173號,(04)8966788
113,071K1S,彰化縣新生非營利幼兒園（委託社團法人中華兒童教育發展協進會辦理）,私立,彰化縣,二林鎮,[526]彰化縣二林鎮趙甲里2鄰鎮平巷59號,(04)8650977
113,071K1B,彰化縣萬興非營利幼兒園（委託社團法人彰化縣劍橋社會關懷協會辦理）,私立,彰化縣,二林鎮,[526]彰化縣二林鎮萬興里10鄰二溪路六段626號,(04)8684860
113,071K1R,彰化縣廣興非營利幼兒園（委託社團法人台灣嬰幼兒教保協會辦理）,私立,彰化縣,二林鎮,[526]彰化縣二林鎮廣興里1鄰廣興巷2-1號,(04)8966158
113,071K0L,彰化縣大西非營利幼兒園（委託社團法人彰化縣樂說多元專業服務發展協會辦理）,私立,彰化縣,大村鄉,[515]彰化縣大村鄉大崙村20鄰大崙路10-55號,(04)8536381
113,074X59,彰化縣大村鄉立幼兒園,公立,彰化縣,大村鄉,[515]彰化縣大村鄉擺塘村18鄰中山路二段305巷135號,(04)8531799
113,071K1N,彰化縣村東非營利幼兒園（委託社團法人彰化縣親職福利服務協會辦理）,私立,彰化縣,大村鄉,[515]彰化縣大村鄉福興村10鄰山腳路102-8號,(04)8520207
113,071XAV,彰化縣私立大村安麒兒幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉加錫村13鄰加旗巷251號,(04)8520929
113,071XAR,彰化縣私立大村鵝媽媽幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉村上村12鄰中山路二段224之3號、224之5號、224之7號,(04)8520248
113,071K02,彰化縣私立日光幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉大村村6鄰仁愛街89號,(04)8537808
113,071K07,彰化縣私立快樂寶貝中正幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉大村村1鄰中正西路280巷2弄53號,(04)8531831
113,071XFA,彰化縣私立快樂寶貝幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉大村村5鄰大智路ㄧ段52號,(04)8531831
113,071XF9,彰化縣私立芝麻街大村幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉貢旗村8鄰貢旗二巷2之12號,(04)8520369
113,071XAU,彰化縣私立喬森幼兒園,私立,彰化縣,大村鄉,[515]彰化縣大村鄉南勢村7鄰南二橫巷12之26號,(04)8536057
113,074X27,彰化縣大城鄉大城國民小學附設幼兒園,公立,彰化縣,大城鄉,[527]彰化縣大城鄉大城村9鄰中平路176號,(04)8944597
113,074X5K,彰化縣大城鄉立幼兒園,公立,彰化縣,大城鄉,[527]彰化縣大城鄉大城村3鄰西平路176號,(04)8942980#212
113,074X5K-02,彰化縣大城鄉立幼兒園山腳分班,公立,彰化縣,大城鄉,[527]彰化縣大城鄉山腳村6鄰大山路47號,(04)8942980#212
113,074X5K-01,彰化縣大城鄉立幼兒園菜寮分班,公立,彰化縣,大城鄉,[527]彰化縣大城鄉菜寮村1鄰東平路6號,(04)8942980#212
113,074X28,彰化縣大城鄉西港國民小學附設幼兒園,公立,彰化縣,大城鄉,[527]彰化縣大城鄉東港村4鄰中央路2號,(04)8941029#15
113,071X96,財團法人天主教會台中教區附設彰化縣私立聖神幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮西安里6鄰中山路二段62號,(04)8882155
113,074X18,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,彰化縣,北斗鎮,[521]彰化縣北斗鎮新政里10鄰文苑路一段32號,(04)8882008#23
113,074X5F,彰化縣北斗鎮立幼兒園,公立,彰化縣,北斗鎮,[521]彰化縣北斗鎮新政里10鄰光復路365號,(04)8873215
113,071XB7,彰化縣私立小豆豆幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮重慶里10鄰三民街7之1號,(04)8872628
113,071XFT,彰化縣私立北斗育心幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮重慶里8鄰光復路10號Ｂ棟1樓,(04)8889039
113,071Y31,彰化縣私立貝比幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮大道里1鄰中山路二段287巷8號、12號,(04)8880577
113,071Y51,彰化縣私立佳新幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮五權里10鄰宮前街1之16號,(04)8886785
113,071XG2,彰化縣私立強森幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮五權里10鄰五權路66號,(04)8782277
113,071K0B,彰化縣私立理想園幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮中寮里12鄰光前路15-9號,(04)8885005
113,071K04,彰化縣私立華桀幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮中寮里12鄰光前路23號、23-1號,(04)8781525
113,071XB6,彰化縣私立領袖幼兒園,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮中和里1鄰斗中路327號,(04)8780378
113,071K0V,彰化縣萬來非營利幼兒園（委託社團法人彰化縣友善教育公益協會辦理）,私立,彰化縣,北斗鎮,[521]彰化縣北斗鎮西德里11鄰文賢街35號,(04)8872159
113,074X21,彰化縣永靖鄉永靖國民小學附設幼兒園,公立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永東村5鄰中山路二段65號,(04)8221812#712
113,074X5C,彰化縣永靖鄉立幼兒園,公立,彰化縣,永靖鄉,[512]彰化縣永靖鄉港西村16鄰永社路267號,(04)8238746
113,071K19,彰化縣永興非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉東寧村2鄰永興路二段32號,(04)8239338
113,071XFG,彰化縣私立永靖安琪爾幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉東寧村8鄰永興路二段159之4號,(04)8239493
113,074X46,彰化縣私立東森幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永北村1鄰永坡路202號,(04)8222292
113,071XFH,彰化縣私立強森永靖幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永東村3鄰永寧街46巷20號,(04)8220957
113,071XB0,彰化縣私立望達福幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永北村9鄰西門路206號,(04)8224236
113,071XB1,彰化縣私立溫徹斯特幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉瑚璉村15鄰瑚璉路167巷10號,(04)8243355
113,071K1I,彰化縣私立寶貝幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永北村15鄰永昌街11號,(04)8239161
113,071X83,彰化縣私立寶寶幼兒園,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永南村10鄰永西路29號,(04)8223401
113,071K0R,彰化縣福德非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,私立,彰化縣,永靖鄉,[512]彰化縣永靖鄉永南村11鄰福德巷36號,(04)8239800
113,071K1A,彰化縣三潭非營利幼兒園（委託社團法人彰化縣愛兒教育協會辦理）,私立,彰化縣,田中鎮,[520]彰化縣田中鎮北路里15鄰中正路715號,(04)8752015
113,074X19,彰化縣田中鎮田中國民小學附設幼兒園,公立,彰化縣,田中鎮,[520]彰化縣田中鎮南路里7鄰中州路一段177號,(04)8742013#775
113,074X58,彰化縣田中鎮立幼兒園,公立,彰化縣,田中鎮,[520]彰化縣田中鎮新庄里8鄰新聖路1號,(04)8753095
113,071XAN,彰化縣私立田中成長幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮北路里19鄰中山街256巷61號,(04)8746858
113,071XF3,彰化縣私立向上心幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮南路里14鄰興工路345號,(04)8755556
113,071XF3-01,彰化縣私立向上心幼兒園向上分班,私立,彰化縣,田中鎮,[520]彰化縣田中鎮南路里10鄰中南路三段357號,(04)8755575
113,071X86,彰化縣私立重愛幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮沙崙里6鄰酪農路185號,(04)8750505
113,071XAP,彰化縣私立陳姊姊幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮北路里21鄰福安路310巷31號,(04)8763090
113,071XF8,彰化縣私立愛笛兒幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮新庄里16鄰中山街173巷12號,(04)8754680
113,071XF4,彰化縣私立嘉貝幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮新民里23鄰公園街238號,(04)8746537
113,071XF6,彰化縣私立榮星幼兒園,私立,彰化縣,田中鎮,[520]彰化縣田中鎮東路里13鄰復興路788號,(04)8740727
113,074X23,彰化縣田尾鄉田尾國民小學附設幼兒園,公立,彰化縣,田尾鄉,[522]彰化縣田尾鄉饒平村4鄰中山路一段449號,(04)8832745#318
113,074X5H,彰化縣田尾鄉立幼兒園,公立,彰化縣,田尾鄉,[522]彰化縣田尾鄉睦宜村9鄰富農路一段261巷6號,(04)8832582
113,071Y04,彰化縣私立仁仁幼兒園,私立,彰化縣,田尾鄉,[522]彰化縣田尾鄉饒平村6鄰建平路ㄧ段60號,(04)8832149
113,071XBF,彰化縣私立名威幼兒園,私立,彰化縣,田尾鄉,[522]彰化縣田尾鄉饒平村1鄰富農路三段45號,(04)8832757
113,071XBD,彰化縣私立嘉年華幼兒園,私立,彰化縣,田尾鄉,[522]彰化縣田尾鄉饒平村2鄰富農路三段80號,(04)8836358
113,071XBC,彰化縣私立親美幼兒園,私立,彰化縣,田尾鄉,[522]彰化縣田尾鄉正義村5鄰中正路一段232之1號,(04)8835172
113,074X5L,彰化縣竹塘鄉立幼兒園,公立,彰化縣,竹塘鄉,[525]彰化縣竹塘鄉竹塘村1鄰仁愛街98號,(04)8970591
113,074X25,彰化縣竹塘鄉竹塘國民小學附設幼兒園,公立,彰化縣,竹塘鄉,[525]彰化縣竹塘鄉竹塘村1鄰文化街20號,(04)8972039#170
113,071K16,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉曾家村1鄰曾家路3-15號,(04)7989927
113,074X51,彰化縣伸港鄉立幼兒園,公立,彰化縣,伸港鄉,[509]彰化縣伸港鄉新港村12鄰忠孝東街46號,(04)7991595
113,071X37,彰化縣私立台大幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉新港村8鄰中山路102號,(04)7985832
113,071XA7,彰化縣私立幼愛幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉七嘉村3鄰中華路301、303號,(04)7997038
113,071XA8,彰化縣私立伸港大同幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉大同村8鄰彰新路七段725號,(04)7997555
113,071XDY,彰化縣私立育苗幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉新港村5鄰新興路112巷30號,(04)7992788
113,071XDZ,彰化縣私立亮亮幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉新港村5鄰公西街13號,(04)7996077
113,071X36,彰化縣私立梅花幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉泉州村8鄰泉州路92號,(04)7981313
113,071XE0,彰化縣私立富樂比幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉海尾村13鄰海尾路103之42號,(04)7986699
113,071K10,彰化縣私立森田國際幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉新港村12鄰大同一街158號,(04)7998578
113,071XHJ,彰化縣私立愛米亞幼兒園,私立,彰化縣,伸港鄉,[509]彰化縣伸港鄉七嘉村11鄰建興三街18巷36號,(04)7983378
113,074X53,彰化縣秀水鄉立幼兒園,公立,彰化縣,秀水鄉,[504]彰化縣秀水鄉福安村22鄰復新街7號,(04)7680325
113,071XAB,彰化縣私立牛頓幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉馬興村10鄰彰馬街145巷12號,(04)7614061
113,071K0Z,彰化縣私立和德幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉埔崙村8鄰蘇周巷211號,(04)7686708
113,071XE4,彰化縣私立哈佛幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉埔崙村12鄰彰水路二段365號,(04)7686699
113,071XE2,彰化縣私立英橋幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉福安村11鄰中山路488號,(04)7685678
113,071XHB,彰化縣私立愛兒幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉安東村13鄰枋林巷75之12號,(04)7697098
113,071X46,彰化縣私立福安幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉福安村18鄰通鹿巷188弄76號,(04)7695713
113,071Y49,彰化縣私立維多利亞幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉福安村3鄰長美巷115號,(04)7689966
113,071XGP,彰化縣私立劍橋幼兒園,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉莊雅村7鄰寶溪巷28號,(04)7691234
113,071K0I,彰化縣育民非營利幼兒園（委託社團法人彰化縣友善教育公益協會辦理）,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉下崙村13鄰民生街262號,(04)7687759
113,071K1J,彰化縣陝西非營利幼兒園（委託社團法人彰化縣友善教育公益協會辦理）,私立,彰化縣,秀水鄉,[504]彰化縣秀水鄉金興村14鄰番花路261號,(04)7685188
113,071K0S,彰化縣大榮非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,私立,彰化縣,和美鎮,[508]彰化縣和美鎮鎮平里2鄰嘉佃路296號,(04)7515071
113,071XDM,彰化縣私立小太陽幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮糖友里4鄰東萊路81巷32、34號,(04)7364432
113,071XDR,彰化縣私立小叮噹幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮和東里27鄰忠勤路77號,(04)7571808
113,071XA5,彰化縣私立小博士幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮犁盛里2鄰金馬路二段382號,(04)7332367
113,071XDQ,彰化縣私立史丹福幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮和東里4鄰仁美路47號,(04)7562345
113,071XA1,彰化縣私立巧宜家幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮好修里6鄰西興路566號,(04)7587838
113,071XA0,彰化縣私立米?生幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮柑井里7鄰美寮路一段431號,(04)7352758
113,071K0N,彰化縣私立和美保進幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮和北里14鄰信陵路61號,(04)7566228
113,071X31,彰化縣私立東陽幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮糖友里7鄰東陽路7號,(04)7350280
113,071K1D,彰化縣私立哈波特幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮中圍里14鄰東萊路426號,(04)7356116
113,071XDI,彰化縣私立約克幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮詔安里12鄰彰和路二段46、48號,(04)7354949
113,071XDJ,彰化縣私立美爾頓幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮柑井里18鄰柑竹路62號、62-1號,(04)7575312
113,071Y48,彰化縣私立英倫幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮糖友里20鄰糖友二街1號,(04)7368313
113,071K09,彰化縣私立探索東谷幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮犁盛里2鄰東谷路47-25號,(04)7331330
113,071XDU,彰化縣私立晨光幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮頭前里2鄰義安路256巷11號,(04)7558355
113,071XHI,彰化縣私立博思特幼兒園,私立,彰化縣,和美鎮,[508]彰化縣和美鎮山犁里15鄰仁壽路142號,(04)7560995
